AGEP,SCHL,MAR,SEX,DIS,ESP,CIT,MIG,MIL,ANC,NATIVITY,DEAR,DEYE,DREM,PINCP,ESR,ST,FER,RAC1P,PUBCOV
26.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,3000.0,1.0,53.0,0.0,1.0,False
46.0,11.0,4.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,19200.0,2.0,53.0,2.0,1.0,False
44.0,20.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,30000.0,1.0,53.0,2.0,1.0,False
31.0,21.0,5.0,1.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,3.0,53.0,0.0,1.0,False
37.0,16.0,5.0,2.0,2.0,0.0,3.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,23000.0,1.0,53.0,2.0,6.0,False
56.0,16.0,1.0,2.0,1.0,0.0,3.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1000.0,6.0,53.0,0.0,6.0,False
59.0,15.0,1.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,25000.0,1.0,53.0,0.0,6.0,False
46.0,16.0,5.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,30000.0,6.0,53.0,0.0,6.0,False
29.0,18.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,7500.0,6.0,53.0,1.0,1.0,False
56.0,16.0,3.0,2.0,2.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,24000.0,1.0,53.0,0.0,1.0,False
29.0,15.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,26000.0,1.0,53.0,0.0,1.0,False
21.0,16.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,5000.0,6.0,53.0,2.0,1.0,False
49.0,19.0,3.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2900.0,3.0,53.0,2.0,1.0,True
27.0,20.0,5.0,1.0,2.0,0.0,3.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,140.0,1.0,53.0,0.0,1.0,True
58.0,22.0,3.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1500.0,6.0,53.0,0.0,1.0,True
32.0,20.0,3.0,2.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,2.0,20000.0,1.0,53.0,2.0,1.0,False
61.0,17.0,2.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,1.0,True
64.0,19.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,760.0,6.0,53.0,0.0,1.0,False
20.0,19.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,1.0,True
24.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,700.0,1.0,53.0,0.0,1.0,False
54.0,21.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,28500.0,1.0,53.0,0.0,1.0,False
56.0,19.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,6.0,False
29.0,21.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,3000.0,2.0,53.0,2.0,1.0,False
38.0,21.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,20000.0,1.0,53.0,2.0,1.0,False
15.0,11.0,5.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,53.0,0.0,2.0,False
19.0,19.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,24000.0,1.0,53.0,0.0,1.0,False
30.0,21.0,1.0,2.0,2.0,0.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,53.0,2.0,6.0,False
40.0,24.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,30000.0,1.0,53.0,2.0,1.0,False
15.0,12.0,5.0,1.0,2.0,5.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,53.0,0.0,1.0,False
56.0,16.0,3.0,1.0,2.0,0.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,30000.0,1.0,53.0,0.0,1.0,False
57.0,16.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,15000.0,1.0,53.0,0.0,1.0,False
17.0,14.0,5.0,2.0,2.0,6.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,2.0,1.0,False
34.0,21.0,1.0,2.0,2.0,0.0,5.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,0.0,6.0,53.0,2.0,6.0,False
56.0,16.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,12000.0,1.0,53.0,0.0,1.0,False
61.0,19.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,30000.0,1.0,53.0,0.0,1.0,False
23.0,18.0,5.0,2.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,1.0,2600.0,1.0,53.0,2.0,1.0,False
46.0,20.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,13000.0,1.0,53.0,2.0,1.0,False
19.0,16.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,-1400.0,6.0,53.0,2.0,1.0,False
17.0,16.0,5.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,-900.0,1.0,53.0,2.0,1.0,False
15.0,12.0,5.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,-1400.0,0.0,53.0,0.0,1.0,False
64.0,17.0,1.0,2.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,3700.0,6.0,53.0,0.0,1.0,True
28.0,17.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,2.0,1.0,False
45.0,12.0,1.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,21000.0,1.0,53.0,0.0,1.0,False
58.0,16.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,25000.0,1.0,53.0,0.0,1.0,False
29.0,19.0,3.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,850.0,1.0,53.0,2.0,1.0,True
26.0,19.0,5.0,2.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,500.0,6.0,53.0,2.0,1.0,False
64.0,19.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,1.0,False
24.0,16.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,2500.0,3.0,53.0,0.0,1.0,False
19.0,16.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,10200.0,6.0,53.0,0.0,1.0,True
46.0,19.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,27000.0,1.0,53.0,2.0,9.0,False
26.0,18.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,10000.0,1.0,53.0,2.0,1.0,False
18.0,18.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,15000.0,1.0,53.0,2.0,1.0,False
50.0,19.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,21000.0,1.0,53.0,2.0,1.0,True
27.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,4000.0,1.0,53.0,0.0,1.0,False
16.0,13.0,5.0,1.0,1.0,3.0,1.0,1.0,0.0,4.0,1.0,2.0,2.0,1.0,0.0,6.0,53.0,0.0,1.0,True
27.0,21.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,7000.0,1.0,53.0,0.0,1.0,True
27.0,21.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,30000.0,1.0,53.0,2.0,1.0,True
43.0,12.0,5.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,26000.0,1.0,53.0,2.0,1.0,False
20.0,14.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,1.0,True
19.0,14.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,1.0,False
40.0,21.0,1.0,2.0,2.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,2.0,1.0,False
46.0,21.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,20000.0,1.0,53.0,2.0,1.0,False
16.0,12.0,5.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,1.0,False
17.0,13.0,5.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,16000.0,1.0,53.0,2.0,9.0,False
38.0,17.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,26900.0,1.0,53.0,2.0,6.0,False
17.0,14.0,5.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,5200.0,1.0,53.0,0.0,6.0,False
48.0,21.0,1.0,2.0,2.0,0.0,4.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,53.0,2.0,6.0,False
38.0,19.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,2.0,1.0,False
33.0,20.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,1.0,1.0,0.0,3.0,53.0,0.0,6.0,True
62.0,1.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,4800.0,1.0,53.0,0.0,6.0,False
26.0,16.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,9600.0,1.0,53.0,0.0,6.0,True
25.0,20.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,10000.0,6.0,53.0,1.0,6.0,True
16.0,12.0,5.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,1.0,False
33.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,1.0,False
20.0,19.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,11000.0,2.0,53.0,1.0,1.0,True
50.0,17.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,6000.0,1.0,53.0,2.0,1.0,False
57.0,21.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,20000.0,1.0,53.0,0.0,6.0,False
24.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,17500.0,1.0,53.0,0.0,6.0,False
22.0,16.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0,53.0,2.0,6.0,False
62.0,21.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,24500.0,1.0,53.0,0.0,1.0,False
63.0,19.0,1.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,0.0,6.0,53.0,0.0,1.0,False
62.0,20.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2800.0,1.0,53.0,0.0,1.0,False
42.0,17.0,4.0,2.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,23000.0,1.0,53.0,2.0,1.0,True
16.0,12.0,5.0,2.0,1.0,7.0,1.0,3.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,6.0,53.0,2.0,8.0,True
55.0,13.0,3.0,1.0,1.0,0.0,1.0,1.0,4.0,3.0,1.0,2.0,1.0,2.0,0.0,6.0,53.0,0.0,1.0,True
64.0,20.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,1.0,False
29.0,22.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,53.0,1.0,6.0,False
54.0,16.0,1.0,2.0,2.0,0.0,5.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,6.0,False
33.0,24.0,5.0,2.0,1.0,0.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,15000.0,3.0,53.0,2.0,1.0,True
44.0,21.0,3.0,1.0,1.0,0.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,3300.0,3.0,53.0,0.0,1.0,True
16.0,13.0,5.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2000.0,6.0,53.0,0.0,1.0,False
37.0,22.0,1.0,2.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,21600.0,6.0,53.0,2.0,1.0,True
44.0,24.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,5000.0,1.0,53.0,0.0,1.0,False
37.0,18.0,1.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,18900.0,1.0,53.0,0.0,1.0,False
55.0,17.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,1.0,False
50.0,16.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,8700.0,6.0,53.0,2.0,1.0,False
56.0,12.0,3.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,20000.0,1.0,53.0,0.0,1.0,True
50.0,17.0,3.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,20000.0,1.0,53.0,2.0,1.0,False
23.0,19.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1800.0,1.0,53.0,2.0,1.0,True
17.0,13.0,5.0,2.0,2.0,5.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,2.0,9.0,True
31.0,19.0,5.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,9600.0,6.0,53.0,2.0,1.0,True
23.0,16.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,30000.0,3.0,53.0,2.0,1.0,True
24.0,20.0,1.0,2.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,20000.0,6.0,53.0,1.0,1.0,False
27.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,20000.0,1.0,53.0,0.0,1.0,False
26.0,16.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,30000.0,1.0,53.0,2.0,1.0,False
27.0,16.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,30000.0,1.0,53.0,0.0,1.0,False
26.0,17.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,15000.0,1.0,53.0,2.0,1.0,True
30.0,19.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,16000.0,6.0,53.0,0.0,1.0,False
17.0,14.0,5.0,2.0,2.0,5.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,2.0,1.0,False
50.0,16.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,25000.0,1.0,53.0,2.0,1.0,False
28.0,20.0,1.0,2.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,12000.0,1.0,53.0,1.0,1.0,True
63.0,21.0,3.0,2.0,1.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,1.0,2.0,12000.0,6.0,53.0,0.0,1.0,False
17.0,13.0,5.0,1.0,2.0,7.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,2.0,True
40.0,22.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,12000.0,6.0,53.0,2.0,1.0,False
19.0,16.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,3500.0,3.0,53.0,0.0,1.0,False
27.0,19.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,12000.0,1.0,53.0,2.0,1.0,True
38.0,22.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,16000.0,2.0,53.0,2.0,1.0,False
31.0,22.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,25000.0,1.0,53.0,0.0,1.0,False
63.0,16.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,26000.0,1.0,53.0,0.0,1.0,False
60.0,5.0,3.0,2.0,2.0,0.0,5.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,15000.0,1.0,53.0,0.0,1.0,True
37.0,15.0,1.0,1.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,30000.0,1.0,53.0,0.0,1.0,False
27.0,16.0,5.0,1.0,2.0,0.0,5.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,24000.0,1.0,53.0,0.0,1.0,False
56.0,11.0,3.0,1.0,2.0,0.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,15000.0,1.0,53.0,0.0,1.0,False
47.0,17.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,27000.0,1.0,53.0,0.0,1.0,False
41.0,20.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,5290.0,6.0,53.0,0.0,1.0,True
38.0,16.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,24000.0,1.0,53.0,2.0,1.0,False
19.0,16.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,2.0,1.0,False
25.0,21.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,30000.0,1.0,53.0,0.0,1.0,False
35.0,16.0,1.0,2.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,0.0,6.0,53.0,2.0,9.0,True
34.0,14.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,21000.0,1.0,53.0,2.0,9.0,True
35.0,11.0,5.0,1.0,1.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,1.0,2.0,25000.0,1.0,53.0,0.0,1.0,True
36.0,20.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,8000.0,1.0,53.0,1.0,1.0,True
31.0,18.0,1.0,2.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,2.0,1.0,False
45.0,16.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,1.0,0.0,6.0,53.0,0.0,1.0,False
60.0,21.0,1.0,1.0,1.0,0.0,4.0,1.0,4.0,4.0,2.0,2.0,1.0,1.0,0.0,6.0,53.0,0.0,6.0,False
56.0,1.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,14000.0,1.0,53.0,0.0,6.0,False
55.0,18.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,990.0,6.0,53.0,0.0,1.0,True
46.0,9.0,4.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,53.0,2.0,8.0,False
21.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,7500.0,1.0,53.0,0.0,8.0,False
19.0,13.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,13500.0,6.0,53.0,0.0,8.0,False
60.0,16.0,3.0,2.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,1.0,0.0,6.0,53.0,0.0,1.0,True
30.0,9.0,3.0,2.0,2.0,0.0,3.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,5600.0,1.0,53.0,2.0,1.0,True
48.0,18.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,10660.0,6.0,53.0,0.0,1.0,True
44.0,20.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,8000.0,1.0,53.0,0.0,1.0,False
32.0,19.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,25000.0,1.0,53.0,2.0,1.0,False
26.0,21.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,25000.0,1.0,53.0,2.0,1.0,False
22.0,13.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1700.0,1.0,53.0,2.0,1.0,True
22.0,13.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,20000.0,1.0,53.0,2.0,1.0,False
43.0,19.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,29300.0,1.0,53.0,2.0,2.0,False
20.0,16.0,5.0,1.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,2.0,False
55.0,16.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,1.0,False
60.0,17.0,3.0,2.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,24400.0,6.0,53.0,0.0,1.0,True
39.0,22.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2000.0,6.0,53.0,2.0,8.0,False
59.0,18.0,3.0,2.0,1.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,10000.0,6.0,53.0,0.0,8.0,False
48.0,21.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,15000.0,1.0,53.0,0.0,1.0,False
32.0,20.0,1.0,2.0,2.0,0.0,4.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,16700.0,1.0,53.0,2.0,1.0,False
36.0,17.0,1.0,1.0,2.0,0.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,9000.0,1.0,53.0,0.0,1.0,False
22.0,21.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,3000.0,3.0,53.0,0.0,9.0,False
35.0,17.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,7500.0,6.0,53.0,0.0,1.0,True
27.0,17.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,24000.0,1.0,53.0,2.0,1.0,False
18.0,14.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,600.0,1.0,53.0,0.0,1.0,True
55.0,20.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,26000.0,1.0,53.0,0.0,1.0,True
46.0,18.0,1.0,2.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,0.0,3.0,53.0,2.0,1.0,True
19.0,12.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,1900.0,6.0,53.0,1.0,9.0,False
27.0,16.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,9000.0,6.0,53.0,0.0,2.0,True
26.0,16.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,8800.0,6.0,53.0,0.0,2.0,True
31.0,21.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,27600.0,1.0,53.0,2.0,1.0,False
28.0,16.0,5.0,1.0,2.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,27000.0,1.0,53.0,0.0,2.0,False
57.0,18.0,3.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,24000.0,1.0,53.0,0.0,1.0,False
51.0,18.0,5.0,1.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,30000.0,1.0,53.0,0.0,8.0,False
53.0,18.0,3.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,30000.0,1.0,53.0,0.0,1.0,True
53.0,14.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,8.0,True
25.0,18.0,4.0,2.0,2.0,0.0,1.0,3.0,4.0,3.0,1.0,2.0,2.0,2.0,6000.0,3.0,53.0,2.0,1.0,True
62.0,18.0,1.0,2.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,2600.0,6.0,53.0,0.0,1.0,False
58.0,19.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,20000.0,1.0,53.0,0.0,1.0,False
17.0,14.0,5.0,2.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1200.0,6.0,53.0,2.0,6.0,False
